order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id
107472,8671,7,0,62820,prior,9,4,20,19.0,Semi-Sweet Chocolate Premium Baking Chips,17,13
469640,13563,10,1,6592,prior,7,1,9,19.0,Mushroom Baby Bella,123,4
2815946,27966,2,1,196220,prior,5,3,18,1.0,Organic Raspberries,123,4
1807267,46979,7,1,154538,prior,18,1,12,14.0,Asparagus,83,4
719053,31575,3,1,176358,prior,22,5,11,3.0,Organic Veganaise,88,13
2432601,47209,6,1,130082,prior,18,4,10,7.0,Organic Hass Avocado,24,4
1654673,22035,13,1,108569,prior,5,1,9,8.0,Organic Whole String Cheese,21,16
1458810,26209,7,1,172806,prior,28,4,13,1.0,Limes,24,4
549793,20345,6,0,147998,prior,2,5,17,25.0,Thin Crust Pepperoni Pizza,79,1
1074939,8087,7,1,143352,prior,95,5,7,3.0,Florida Orange Juice With Calcium & Vitamin D,31,7
2681655,49585,6,0,56731,prior,5,1,18,1.0,Organic Refined Coconut Oil,19,13
2012974,11520,4,1,49162,prior,10,0,10,1.0,Large Alfresco Eggs,86,16
2060446,24024,2,1,137209,prior,4,3,14,5.0,1% Lowfat Milk,84,16
2813490,1035,14,1,6577,prior,29,1,15,8.0,Chamomile Citrus Caffeine Free Herbal Tea Artisan Whole Leaf Pouches,94,7
789964,45007,5,1,197970,prior,54,0,11,2.0,Organic Zucchini,83,4
678850,32303,3,0,50602,prior,5,0,15,23.0,Red Seedless Grapes,24,4
898098,46673,1,1,163574,prior,7,6,14,3.0,Ultra Original Scent Dishwashing Liquid,74,17
1355496,7910,15,1,118265,prior,5,1,14,16.0,Cheddar Cheese Shredded,21,16
3068765,41793,4,1,13731,prior,8,3,9,27.0,Mini Chocolate Chunk Cookies,61,19
3036658,45063,16,0,77134,prior,2,4,16,9.0,Organic Baby Bella Mushrooms,123,4
1680826,1511,6,1,96617,prior,7,1,10,7.0,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,84,16
642190,39215,6,0,169749,train,9,2,12,30.0,Scented Multi-Cat Scoopable Cat Litter,41,8
192263,27104,6,1,127820,prior,33,0,13,5.0,Fresh Cauliflower,83,4
2600435,41972,9,0,107406,prior,20,2,20,14.0,California White Jasmine Rice,63,9
2236816,16714,4,0,99984,prior,18,3,8,1.0,Mocha Frappucino Chilled Coffee Drink,26,7
257555,17021,5,1,186804,prior,51,1,18,0.0,Baked Mini Beef Meatballs,34,1
3387065,30726,1,0,178611,prior,4,1,8,10.0,Organic Assam Black Tea,94,7
2635140,18362,5,1,172768,prior,63,1,8,3.0,Organic Bread with 21 Whole Grains,112,3
725935,44303,2,0,45400,prior,14,3,12,30.0,Organic Shredded Unsweetened Coconut,17,13
775072,1356,19,1,182653,prior,52,1,13,0.0,"Sweet Potato, White Beans & Cinnamon Stage 2",92,18
177363,38293,27,0,46099,prior,13,1,9,10.0,Ground Turkey Breast,35,12
2316286,44765,20,1,52008,prior,44,6,14,7.0,Colby Cheese Sticks,21,16
2820178,33351,5,1,166302,prior,15,0,14,8.0,Light Multi-Grain English Muffins,93,3
2850400,47806,1,0,29098,prior,36,4,10,3.0,Reduced Sodium Beef Base,69,15
745906,39501,23,0,111033,prior,1,0,8,,Heirloom Tomatoes,83,4
2129990,3308,4,1,56795,prior,9,4,12,30.0,Original English Muffins,93,3
1556404,26055,5,0,61881,prior,45,2,10,7.0,Original Fruit Chews,45,19
2740280,36717,18,1,54252,prior,22,0,9,7.0,Double Fiber Bread,112,3
3363505,16797,2,0,120441,prior,42,5,10,1.0,Strawberries,24,4
2759621,48204,24,0,96050,prior,1,1,12,,Tamari Gluten Free Soy Sauce,66,6
2618439,581,11,0,204018,prior,12,1,15,13.0,Garnet Sweet Potato (Yam),83,4
2835442,21137,3,1,27498,prior,24,3,11,6.0,Organic Strawberries,24,4
593252,46168,28,0,82992,prior,2,6,17,30.0,Gluten Free Signature Pepperoni Pizza,79,1
574463,46667,13,0,159150,prior,1,1,12,,Organic Ginger Root,83,4
3147590,12409,3,0,156627,prior,5,2,16,14.0,Organic Distilled White Vinegar,19,13
2329600,149,19,0,92472,prior,30,1,0,4.0,Wild Blueberry All Natural Fruit Spread,88,13
1235176,28465,4,1,180437,prior,92,1,12,3.0,Icelandic Style Skyr Blueberry Non-fat Yogurt,120,16
1632436,44987,11,0,159789,prior,7,2,17,7.0,Heavy Whipping Cream,53,16
2024270,44008,10,1,83789,prior,37,1,16,5.0,Organic Greek Whole Milk Blended Vanilla Bean Yogurt,120,16
2322528,500,1,0,39865,prior,5,2,11,12.0,Non-Scratch Scrub Sponges,114,17
2396652,16262,4,1,65676,prior,9,3,19,6.0,Everything Bagels,93,3
2374893,30170,2,0,178859,prior,5,6,11,4.0,Fresh Cut Green Beans,81,15
1042692,40380,7,0,75155,train,11,3,18,30.0,Light and Lean Meatless Swedish Meatballs With Broccoli And Pasta,38,1
726322,29594,11,1,140668,prior,34,2,9,5.0,YoKids Strawberry Banana/Strawberry Yogurt,120,16
603830,28278,10,1,93119,prior,23,0,13,10.0,Organic Penne Rigate,131,9
2002490,5194,4,1,58810,train,9,1,10,4.0,Organic Bunny Fruit Snacks Berry Patch,50,19
71426,49354,14,1,191007,prior,47,1,1,8.0,Big Slice Colby Jack Cheese Slices,21,16
2265883,21903,1,1,171657,prior,9,6,8,6.0,Organic Baby Spinach,123,4
3262294,34214,3,1,66252,prior,44,3,15,2.0,Pesto Pizza,79,1
1249771,7539,4,1,136935,prior,29,1,9,8.0,Organic Chewy Chocolate Banana Bites,117,19
1610739,23540,12,0,171538,prior,2,0,13,30.0,Orange,64,7
2449087,12196,3,1,165097,prior,8,5,14,20.0,Chicken Quesadilla,13,20
2285783,29285,9,0,144913,prior,4,6,15,12.0,"Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange",50,19
1599962,43875,5,0,93471,prior,1,2,11,,Baby Food Stage 2 Blueberry Pear & Purple Carrot,92,18
2719634,10034,1,0,202985,prior,1,1,7,,Reduced Fat Mozarella String Cheese,21,16
186087,41057,19,1,109560,prior,4,1,10,13.0,Soft-Baked Ripe Strawberry Cereal Bars,48,14
2634057,48745,3,1,96750,prior,48,6,15,3.0,Globe Eggplant,83,4
1116292,13176,1,0,5178,prior,2,3,8,22.0,Bag of Organic Bananas,24,4
1448423,38703,9,0,145259,prior,25,1,11,6.0,Rain Tingling Spearmint Sugar-Free Gum,46,19
2629143,13176,1,1,54356,prior,3,6,17,7.0,Bag of Organic Bananas,24,4
3100560,44683,3,1,139496,prior,18,6,13,4.0,Brussels Sprouts,83,4
647380,6975,10,0,20335,prior,12,0,14,9.0,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,1
947268,24561,6,0,34667,prior,12,3,8,20.0,Organic Cheese Frozen Pizza,79,1
1038231,23886,10,1,184547,prior,12,0,17,6.0,Crunchy Treasures Aged White Cheddar Puffs,107,19
98690,23753,8,1,91231,prior,13,3,10,7.0,Southwest Salad Kit,123,4
3281184,38985,4,1,23434,prior,19,0,7,6.0,Organic Stage 4 Spinach Mango & Pear Baby Food,92,18
3097860,41950,9,1,78007,prior,15,4,3,22.0,Organic Tomato Cluster,83,4
391578,14257,2,0,59130,prior,20,0,16,9.0,Coconut Lemon Hand Sanitizer Wipes,118,11
2311370,11777,1,0,37253,prior,24,5,15,21.0,Red Raspberries,123,4
302805,19511,1,1,161724,prior,18,5,13,10.0,Half And Half,53,16
2904463,35951,13,0,85654,prior,10,6,15,3.0,Organic Unsweetened Almond Milk,91,16
3029486,34134,11,0,182920,prior,1,2,13,,Spinach Peas & Pear Stage 2 Baby Food,92,18
2775160,16797,6,0,92229,prior,1,2,15,,Strawberries,24,4
1428932,38159,4,1,154409,prior,3,3,14,16.0,Organic Yellow Peaches,24,4
2802636,42372,2,1,63106,prior,31,2,14,22.0,Pineapple on the Bottom Greek Yogurt,120,16
1005745,37947,4,0,101545,prior,13,2,14,11.0,Organic Peach Lowfat Yogurt,120,16
1118790,45061,2,0,39858,prior,11,6,16,3.0,Natural Vanilla Ice Cream,37,1
2397711,28299,5,0,65219,train,7,3,13,30.0,Mexican Style Four Cheese Shredded Cheese,21,16
1086816,48275,7,1,109094,prior,12,0,17,20.0,D'Noir Prunes,117,19
236771,26620,13,1,54026,prior,30,3,11,7.0,Peach Pear Flavored Sparkling Water,115,7
1828570,24964,2,0,110265,prior,1,1,10,,Organic Garlic,83,4
3102153,12858,27,1,71579,prior,27,4,14,6.0,Pecan Pie Fruit & Nut Food Bar,3,19
747799,29662,39,1,96138,prior,7,0,20,15.0,Potato Yukon Gold Organic,83,4
2374877,39877,10,1,116601,prior,20,3,23,6.0,Organic Granny Smith Apple,24,4
1486747,47059,8,1,158091,prior,11,2,19,7.0,Original Tofurky Deli Slices,14,20
114835,15920,7,0,43620,prior,2,1,10,14.0,Variety Pack Hawaiian Potato Chips,107,19
3378418,35813,1,0,54560,prior,4,2,17,7.0,Pronamel Multi-Action Cleansing Mint Toothpaste,20,11
315531,38431,14,0,148941,prior,26,2,23,30.0,Diaper Rash & Thrush,126,11
3159094,35181,6,1,144938,prior,24,1,6,10.0,Extra Crisp English Muffins,93,3
541942,35782,8,0,56196,prior,20,2,20,6.0,Mango Flavor Probiotic Juice Drink,31,7
1721882,31506,2,0,71991,prior,2,3,10,5.0,Extra Virgin Olive Oil,19,13
3341803,16042,21,0,194503,prior,43,2,16,11.0,Maca Powder,47,11
45959,36406,10,0,101845,prior,8,4,20,8.0,Essential Greens With Lime  Vegetable and Fruit Juice Blend,31,7
185530,28464,5,0,81336,prior,29,3,9,3.0,"Whipped Light Cream, Original",53,16
972937,22922,9,0,105023,prior,19,6,11,27.0,Organic Canola Oil,19,13
943501,16185,3,0,158018,prior,8,3,16,4.0,Sharp Cheddar Cheese,21,16
1042239,19261,2,1,116062,prior,17,4,15,7.0,Rocky Mountain Sourdough Bread,112,3
1651793,21903,21,1,37052,prior,31,4,0,10.0,Organic Baby Spinach,123,4
346743,24532,2,1,47841,prior,44,5,16,2.0,Cranberry Almond Chicken Salad,8,3
2962468,27621,5,1,127776,prior,5,2,19,3.0,Dulce De Leche Ice Cream,37,1
2351865,28934,10,0,165906,prior,13,6,14,14.0,Frozen Broccoli Florets,116,1
1438188,46979,16,1,59692,prior,19,6,13,5.0,Asparagus,83,4
334095,43961,8,0,90573,prior,3,5,15,30.0,Organic Peeled Whole Baby Carrots,123,4
1509773,24372,16,1,112144,prior,3,3,9,9.0,Organic Free Range Chicken with White & Wild Rice Soup,69,15
1628678,48486,12,1,17108,prior,28,2,11,6.0,Frozen Goo-Berry Pie Kefir,37,1
2578453,4799,13,1,136112,prior,9,0,16,8.0,Shredded Parmesan,21,16
1290334,38777,18,0,139973,prior,1,6,14,,Organic Green Seedless Grapes,123,4
2968708,34126,16,1,132872,prior,32,0,13,7.0,Organic Italian Parsley Bunch,16,4
2241441,41745,7,0,185599,prior,11,6,17,8.0,Cooking Spray Coconut Oil,19,13
1557657,4952,36,1,194232,prior,2,1,9,7.0,Unsweet Peach Water,115,7
1835064,13263,16,0,171247,prior,6,0,16,30.0,Non Fat Acai & Mixed Berries Yogurt,120,16
3327304,41658,3,1,3298,prior,4,3,12,7.0,Authentic French Brioche Hamburger Buns,43,3
3004893,16260,1,0,188939,prior,6,5,16,30.0,Organic Olive Oil Cooking Spray,19,13
2017075,23734,4,0,48910,prior,2,5,14,5.0,Sour Cream,108,16
1758567,47667,1,1,16080,prior,10,5,10,10.0,Organic Ginger Ale Energy Drink,98,7
1011546,44548,4,0,104674,prior,41,0,16,5.0,Barbecue Potato Chips,107,19
2213088,5456,3,1,137764,prior,75,0,13,1.0,Green Tea With Ginseng and Honey,96,20
426740,20114,10,0,118823,prior,9,3,19,7.0,Jalapeno Peppers,83,4
2031449,29118,2,1,185629,prior,18,4,7,5.0,French Vanilla Soy Creamer,91,16
3161149,38415,30,0,174437,prior,4,5,18,24.0,"Lean Pockets Applewood Bacon, Egg & Cheese Frozen Sandwiches with Whole Grain Crust",38,1
2791455,28963,2,0,122352,prior,2,2,16,6.0,Naked Sponges - 2 CT,114,17
2072658,21709,7,1,141736,prior,89,3,9,2.0,Sparkling Lemon Water,115,7
2123739,30776,6,0,35156,prior,2,3,19,13.0,Organic Raw Kombucha Gingerade,31,7
168576,15713,16,0,192288,prior,16,3,8,8.0,Accents Sprouted Lentil Trio,63,9
2111654,25647,2,0,147438,prior,1,1,18,,Heirloom Tomato,83,4
2449769,29345,1,1,105026,prior,14,2,9,30.0,Choose-A-Sheet Regular Roll Paper Towels,54,17
2644268,432,9,1,136843,prior,18,3,17,12.0,Vanilla Almond Breeze Almond Milk,91,16
460559,45081,9,1,61499,train,9,4,14,2.0,Gluten-Free Pancake Mix,130,14
87514,8518,8,1,196832,prior,6,5,9,20.0,Organic Red Onion,83,4
1525458,28199,8,0,144570,prior,2,0,13,30.0,"Clementines, Bag",123,4
2651716,47734,9,1,21647,prior,27,5,11,3.0,Organic Green Cabbage,83,4
2851321,11577,10,1,111629,prior,22,0,14,7.0,Pure Ground Black Pepper,104,13
2863867,18716,18,1,108926,prior,12,6,16,5.0,Organic Beans Red Kidney,59,15
3127246,15053,1,1,89706,prior,8,1,11,12.0,Lowfat Pomegranate Kefir Probiotic Cultured Milk Smoothie,120,16
1733863,22900,3,0,184937,prior,1,2,13,,Organic Acai Juice,98,7
2790471,23165,2,0,5058,prior,4,1,17,2.0,Organic Leek,83,4
1978836,38596,2,1,78733,prior,15,3,13,21.0,Part Skim Ricotta Cheese,108,16
1190628,24852,4,0,56112,prior,1,0,14,,Banana,24,4
2654518,46969,1,0,143348,prior,17,2,11,30.0,Organic Bosc Pear,24,4
2190069,27521,4,0,191655,prior,4,0,20,30.0,Organic Lacinato (Dinosaur) Kale,83,4
1755521,42585,16,0,110014,prior,11,5,16,5.0,Organic Extra Firm Tofu,14,20
3150952,17122,1,1,39619,prior,43,3,13,3.0,Honeycrisp Apples,24,4
2194328,39732,16,0,158963,prior,6,6,12,30.0,Pitted Kalamata Olives,110,13
2023671,21567,13,1,151356,prior,24,3,15,7.0,Blueberry Almond Breakfast Bars,48,14
2884114,10080,6,1,17669,train,12,6,14,27.0,Double Roasted Tomato Medium Salsa,51,13
1203856,31805,9,0,38916,prior,1,0,13,,Gourmet Tomato Medley,32,4
382264,46979,12,1,122847,prior,67,2,8,6.0,Asparagus,83,4
581026,3529,1,1,59612,prior,9,5,14,3.0,Fully Cooked Original Bacon,106,12
330148,44359,15,1,29041,prior,47,6,9,4.0,Organic Small Bunch Celery,83,4
2302592,13176,1,1,61675,prior,10,0,16,3.0,Bag of Organic Bananas,24,4
248647,22935,25,1,119161,prior,6,4,13,4.0,Organic Yellow Onion,83,4
3243046,21137,2,1,30071,prior,7,0,16,6.0,Organic Strawberries,24,4
2487867,39475,25,0,25051,prior,2,4,16,9.0,Total Greek Strained Yogurt,120,16
2186989,23165,3,1,46401,prior,13,6,9,3.0,Organic Leek,83,4
1228352,10504,5,1,186012,prior,17,1,12,7.0,Yukon Gold Potatoes 5lb Bag,83,4
194919,20995,9,1,98994,prior,7,1,12,19.0,Organic Broccoli Florets,116,1
3318367,21616,5,1,108104,prior,11,0,13,6.0,Organic Baby Arugula,123,4
1838312,42265,4,0,57238,prior,10,6,11,8.0,Organic Baby Carrots,123,4
2704891,40897,11,0,28281,prior,11,0,21,5.0,Kale,123,4
1624929,17704,4,0,90081,prior,2,0,10,4.0,Lemons,123,4
622234,21137,7,0,106037,prior,5,4,18,27.0,Organic Strawberries,24,4
1930788,1618,8,0,16935,prior,2,0,22,25.0,"Lasagna, Vegetable, with Daiya Cheeze",38,1
2782387,37766,16,0,197104,prior,24,2,18,11.0,XL Emerald White Seedless Grapes,123,4
3324765,30718,5,1,144958,prior,15,1,11,3.0,Unsweetened Pure & Smooth  Green Tea,94,7
3185952,22825,2,1,178582,prior,7,6,22,7.0,Organic D'Anjou Pears,24,4
2494731,3464,2,0,148344,prior,5,5,15,10.0,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",83,4
500171,49585,1,0,167292,prior,4,0,10,7.0,Organic Refined Coconut Oil,19,13
1518120,2237,1,1,64512,prior,90,0,16,4.0,Homemade Salted Butter,36,16
256883,47516,3,0,119515,prior,1,5,14,,Special K Fruit & Yogurt Cereal,121,14
975900,43352,6,1,74692,prior,80,6,9,1.0,Raspberries,32,4
185396,11494,2,0,184620,prior,19,5,15,8.0,Cookie Dough Ice Cream Chocolate Chip,100,21
481262,12086,7,0,22287,prior,5,1,19,8.0,"Antibacterial Kitchen All Purpose Spray Cleaner, Lemon Fresh",114,17
1521452,11265,4,1,63559,prior,31,0,9,2.0,100% Natural Diced Tomatoes,81,15
2510686,32665,10,0,26465,prior,17,6,16,13.0,Organic Ezekiel 49 Bread Cinnamon Raisin,112,3
2180403,16797,4,0,205393,prior,1,2,11,,Strawberries,24,4
2959025,40706,4,1,52383,prior,58,1,12,5.0,Organic Grape Tomatoes,123,4
1078459,16965,7,0,160307,prior,12,3,16,6.0,Chocolate Ice Cream,37,1
1584160,27695,4,1,51490,prior,30,2,18,9.0,Natural Chicken & Sage Breakfast Sausage,106,12
2587270,27730,26,0,198871,prior,1,4,18,,Almond Breeze Original Almond Milk,91,16
546235,10478,8,1,20923,prior,6,5,15,7.0,Lightly Salted Potato Chips,107,19
1779534,21137,9,1,181819,prior,24,1,8,14.0,Organic Strawberries,24,4
2865026,46979,1,0,176177,prior,1,6,17,,Asparagus,83,4
3288594,43295,6,0,60318,train,4,6,14,8.0,Unsweetened Vanilla Almond Milk,91,16
386779,48559,22,0,151266,prior,7,6,12,5.0,Synergy Organic Kombucha Gingerberry,31,7
221758,44910,4,0,61405,prior,1,3,8,,Organic Spring Mix Salad,123,4
2245915,26604,4,1,120999,prior,6,5,15,3.0,Organic Blackberries,24,4
2860637,13870,25,1,118145,prior,5,0,10,13.0,Lightly Salted Baked Snap Pea Crisps,107,19
3237565,38988,7,0,172482,prior,6,4,16,7.0,White English Muffins,93,3
158637,42736,11,1,172498,prior,3,2,12,13.0,Unsalted Butter,36,16
3052467,47900,5,1,31140,prior,6,1,10,29.0,"Uncured, No Sugar, Hickory Smoked Bacon",106,12
1428896,17982,2,0,35497,prior,1,4,11,,Classic Hummus with Rold Gold Petzels Snack,67,20
2479076,5782,4,1,6422,prior,6,0,15,7.0,Grade A Large White Eggs,86,16
3066737,34668,3,1,176456,prior,25,1,10,4.0,Organic Large Grade AA Omega-3 Eggs,86,16
1725240,13176,22,1,184883,prior,3,2,17,6.0,Bag of Organic Bananas,24,4
2117082,10106,16,0,40872,prior,2,2,15,30.0,Honey & Maple Turkey Breast,96,20
665104,24852,6,1,26853,prior,13,6,8,13.0,Banana,24,4
204132,5876,12,0,95673,prior,5,1,13,8.0,Organic Lemon,24,4
1596432,20120,28,0,186689,prior,2,5,21,14.0,DeTox Caffeine Free Organic Herbal Tea Bags,94,7
2309661,19311,5,1,176512,prior,22,1,13,22.0,Almond Flour Tortillas,128,3
2575971,32429,16,1,75035,prior,13,5,10,20.0,Red Mango,24,4
345828,48679,13,1,93554,prior,13,5,17,12.0,Organic Garnet Sweet Potato (Yam),83,4
185498,12384,2,1,48363,prior,2,0,16,3.0,Organic Lactose Free 1% Lowfat Milk,91,16
432265,2067,5,0,41293,prior,6,0,20,24.0,Plus Cranberry Almond + Antioxidants with Macadamia Nuts Bar,3,19
1753193,12232,5,0,731,prior,1,0,13,,Original Diced Tomatoes & Green Chilies,81,15
1456796,31423,12,0,129925,prior,4,0,9,14.0,Vegetable Classics Tomato Basil,69,15
649933,5068,2,1,138124,prior,13,6,14,26.0,Cauliflower Florets,32,4
2064479,4210,1,1,52924,prior,33,6,8,7.0,Whole Milk,84,16
2154026,4932,7,1,158001,prior,10,3,15,4.0,Vanilla Bean Ice Cream,37,1
2743014,27104,3,1,91589,prior,51,1,15,2.0,Fresh Cauliflower,83,4
3207422,24852,8,1,133020,prior,17,6,9,6.0,Banana,24,4
3244787,21903,4,1,30165,prior,23,2,10,4.0,Organic Baby Spinach,123,4
1328867,7361,23,0,26406,prior,7,1,13,24.0,Herb Crackers,78,19
3322028,23572,6,1,192184,prior,17,5,2,9.0,Cheesy Chicken and Broccoli Rice,38,1
2530241,42352,6,1,133533,prior,2,6,10,13.0,Swedish Meatballs,38,1
1864162,30489,5,1,190097,prior,6,0,16,30.0,Original Hummus,67,20
1456995,32387,8,0,129876,prior,24,1,9,9.0,Roasted Garlic & Sweet Basil Sauce,9,9
54489,44632,17,0,75625,prior,6,1,16,12.0,Sparkling Water Grapefruit,115,7
757076,46061,2,1,64798,prior,11,2,19,19.0,Popcorn,23,19
2849046,34590,9,0,87516,prior,2,4,20,19.0,Pitted Dates,117,19
255353,26839,2,1,94795,prior,9,3,10,8.0,Brussels Cookies,61,19
1775409,14678,34,0,94849,prior,24,0,16,9.0,Organic Frozen Peas,116,1
3342760,8920,12,0,93397,prior,2,6,10,20.0,Reduced Fat Sliced Swiss Cheese,21,16
2926265,25533,4,1,98537,prior,31,2,10,9.0,Vegan Chao Creamy Original Cheese Slices,21,16
3027577,47626,15,1,100098,prior,3,3,18,11.0,Large Lemon,24,4
1932938,24964,9,1,148902,prior,34,5,11,6.0,Organic Garlic,83,4
361914,27845,14,0,51770,train,9,1,15,8.0,Organic Whole Milk,84,16
1269044,2763,1,1,122424,prior,11,0,15,13.0,Uncured Hickory Smoked Bacon,106,12
1940271,4956,8,0,161547,prior,2,5,11,0.0,White Beauty Bar Soap,127,11
355855,17949,2,0,45743,prior,4,5,11,30.0,Mild Cheddar Cheese Sticks,21,16
1841644,17890,4,1,98693,prior,9,3,17,3.0,Blackberry Fruit Spread,88,13
1068313,47333,26,1,190112,prior,22,4,17,30.0,Queso Fresco,2,16
3230754,23005,6,0,141739,prior,4,4,10,9.0,93% Lean Ground Turkey,49,12
620775,16965,1,1,184049,prior,10,2,14,9.0,Chocolate Ice Cream,37,1
2345330,47209,7,0,36335,prior,14,4,16,5.0,Organic Hass Avocado,24,4
936051,5226,10,0,166987,prior,3,6,13,7.0,Gluten Free Hard Candies Honey,45,19
3302612,33236,25,1,56173,train,6,0,19,14.0,Sprouted Blues Corn Tortilla Chips,107,19
675403,44853,1,1,60419,prior,8,5,13,30.0,Disinfectant Spray,114,17
2944285,16521,6,1,187362,prior,75,2,16,3.0,Walnut Halves & Pieces,117,19
402118,9343,10,0,59289,prior,1,0,10,,Cheddar Potato Soup Mix,69,15
1784627,9779,5,0,141126,prior,7,0,10,7.0,Shepherd's Pie,38,1
647140,30696,10,1,179762,prior,50,0,8,7.0,Eggo Homestyle Waffles,52,1
496409,46388,3,0,100476,prior,4,5,11,30.0,Sweet & Salty Nut Cashews Granola,3,19
2194124,48205,14,0,121115,prior,13,3,17,7.0,Spinach,123,4
886197,48679,7,1,92858,prior,9,1,9,5.0,Organic Garnet Sweet Potato (Yam),83,4
256286,28465,4,0,113170,prior,2,1,10,14.0,Icelandic Style Skyr Blueberry Non-fat Yogurt,120,16
2613338,29487,14,1,151030,prior,12,6,14,2.0,Roma Tomato,83,4
2374894,2295,9,1,113029,prior,8,4,6,13.0,Yellow Bell Pepper,83,4
2111655,4948,1,1,124043,prior,6,4,8,10.0,Diet Green Tea,94,7
2817110,48255,9,0,196151,prior,2,5,17,8.0,Organic Pancake Syrup,29,13
2408314,2664,5,0,152262,prior,1,1,21,,First Prunes,92,18
339241,44837,9,0,199074,prior,7,5,16,4.0,"Cheese, Sharp Cheddar",21,16
1334930,37002,12,0,102798,prior,4,2,16,2.0,Green Jalapeno Pepper Sauce,72,13
2866833,6046,1,1,24720,prior,53,5,17,6.0,Boneless Skinless Chicken Breast,35,12
769641,14651,14,1,145996,prior,13,5,15,30.0,Tommy/Kent/Keitt/Haden Mango,24,4
298841,29228,4,0,196150,prior,2,5,15,7.0,Original Traditional Dijon Mustard,72,13
460850,37158,2,0,18140,prior,14,1,9,10.0,Chicken & Maple Breakfast Sausage,52,1
1567758,8274,30,1,198251,prior,68,0,15,5.0,Fresh Cut Cauliflower & Broccoli Steam in Bag,123,4
826999,33548,21,1,166573,prior,3,1,8,7.0,Peach on the Bottom Nonfat Greek Yogurt,120,16
139104,5184,6,0,55144,prior,21,2,22,1.0,Organic Red Grape Tomato,83,4
3044643,432,2,0,19076,prior,7,2,12,10.0,Vanilla Almond Breeze Almond Milk,91,16
1161565,5708,17,1,163819,prior,26,2,10,8.0,Original Turkey Jerky,23,19
1833885,19678,25,0,155839,prior,5,4,20,4.0,Organic Russet Potato,83,4
1169401,28985,8,1,65505,prior,14,6,4,7.0,Michigan Organic Kale,83,4
2927256,7559,1,1,66192,prior,7,3,16,30.0,Cinnamon Rolls with Icing,105,13
1517950,31563,9,1,71579,prior,31,2,11,4.0,Gluten Free Black Bean and Quinoa Burrito,38,1
84864,7862,3,1,161094,prior,23,6,7,9.0,Raw Shrimp,34,1
815633,8174,7,0,122457,prior,7,2,10,3.0,Organic Navel Orange,24,4
2656821,47209,4,1,20215,prior,17,0,10,7.0,Organic Hass Avocado,24,4
2285276,148,17,1,6600,prior,11,1,8,14.0,Nectarines,24,4
31426,6948,7,1,61573,prior,9,5,15,5.0,Organic Original Almond Milk,91,16
2090053,14467,15,1,90203,prior,38,0,12,14.0,Sweet Baguette,112,3
2459236,30784,10,0,79038,prior,18,5,18,6.0,Organic Restaurant Style  Sea Salt & Lime Tortilla Chips,107,19
1735445,15429,7,0,175715,prior,51,3,10,2.0,Organic Chai Tea Latte Concentrate,94,7
475092,44843,2,1,133043,prior,4,2,19,30.0,Traditional Chicken Noodle Soup,69,15
3354651,35383,14,1,39458,train,21,4,8,28.0,Classic White Bread,112,3
1356429,44988,19,0,61647,prior,11,5,13,9.0,Pineapple Coconut Ice Cream,37,1
469764,33279,2,0,11516,train,11,1,13,6.0,Low Sodium Bacon,106,12
3033682,48769,2,0,48698,prior,32,0,15,7.0,360 Whole Mouth Clean Medium Toothbrush Value Pack,20,11
